DEPTH	BHC	GR	LLD	LLM	MLL	NPHI	PEF	RHOB	SP
1481.1	117.939	78.836	0.9	0.927	1.053	-999.25	-999.25	-999.25	93.82
1481.2	116.264	78.86	0.915	0.956	1.097	-999.25	-999.25	-999.25	93.633
1481.3	114.224	78.723	0.929	0.983	1.151	-999.25	-999.25	-999.25	93.414
1481.4	111.829	78.374	0.943	1.006	1.219	-999.25	-999.25	-999.25	93.154
1481.5	111.577	77.217	0.955	1.019	1.282	-999.25	-999.25	-999.25	92.893
1481.6	111.164	75.536	0.968	1.028	1.329	-999.25	-999.25	-999.25	92.681
1481.7	110.221	73.163	0.98	1.033	1.352	-999.25	-999.25	-999.25	92.543
1481.8	108.377	70.271	0.993	1.035	1.346	-999.25	-999.25	-999.25	92.568
1481.9	109.162	67.527	1.005	1.035	1.333	-999.25	-999.25	-999.25	92.66
1482	115.123	65.204	1.014	1.035	1.315	-999.25	-999.25	-999.25	92.833
1482.1	111.128	63.898	1.016	1.034	1.301	-999.25	-999.25	-999.25	93.025
1482.2	106.06	63.087	1.013	1.033	1.288	-999.25	-999.25	-999.25	93.211
1482.3	103.469	62.923	1.002	1.03	1.276	-999.25	-999.25	-999.25	93.37
1482.4	107.221	62.792	0.982	1.023	1.261	-999.25	-999.25	-999.25	93.485
1482.5	109.648	62.7	0.959	1.011	1.243	-999.25	-999.25	-999.25	93.58
1482.6	102.694	62.696	0.932	0.992	1.217	-999.25	-999.25	-999.25	93.656
1482.7	103.838	63.645	0.907	0.965	1.179	-999.25	-999.25	-999.25	93.725
1482.8	107.893	65.246	0.883	0.934	1.134	-999.25	-999.25	-999.25	93.787
1482.9	111.477	67.999	0.863	0.902	1.079	-999.25	-999.25	-999.25	93.834
1483	111.315	70.934	0.846	0.873	1.025	-999.25	-999.25	-999.25	93.868
1483.1	110.432	73.787	0.831	0.848	0.974	-999.25	-999.25	-999.25	93.896
1483.2	115.204	75.737	0.817	0.831	0.94	-999.25	-999.25	-999.25	93.923
1483.3	117.657	76.888	0.802	0.818	0.924	-999.25	-999.25	-999.25	93.946
1483.4	118.561	77.516	0.787	0.807	0.92	-999.25	-999.25	-999.25	93.959
1483.5	117.847	77.676	0.772	0.798	0.935	-999.25	-999.25	-999.25	93.921
1483.6	118.742	77.746	0.757	0.789	0.952	-999.25	-999.25	-999.25	93.839
1483.7	120.56	77.733	0.744	0.78	0.968	-999.25	-999.25	-999.25	93.726
1483.8	118.855	77.436	0.733	0.768	0.968	-999.25	-999.25	-999.25	93.583
1483.9	118.59	76.989	0.724	0.756	0.959	-999.25	-999.25	-999.25	93.488
1484	119.575	76.415	0.716	0.744	0.941	-999.25	-999.25	-999.25	93.439
1484.1	120.583	76.068	0.711	0.731	0.914	-999.25	-999.25	-999.25	93.553
1484.2	120.332	76.009	0.707	0.72	0.89	-999.25	-999.25	-999.25	93.713
1484.3	118.757	76.254	0.703	0.71	0.869	-999.25	-999.25	-999.25	93.92
1484.4	120.708	77.113	0.701	0.704	0.861	-999.25	-999.25	-999.25	94.08
1484.5	121.237	77.976	0.701	0.701	0.86	-999.25	-999.25	-999.25	94.186
1484.6	119.785	78.814	0.701	0.701	0.867	-999.25	-999.25	-999.25	94.227
1484.7	119.663	79.103	0.705	0.705	0.88	-999.25	-999.25	-999.25	94.217
1484.8	119.781	79.141	0.711	0.711	0.893	-999.25	-999.25	-999.25	94.21
1484.9	120.085	78.867	0.72	0.721	0.904	-999.25	-999.25	-999.25	94.218
1485	121.968	78.555	0.733	0.734	0.909	-999.25	-999.25	-999.25	94.25
1485.1	123.566	78.345	0.748	0.75	0.914	-999.25	-999.25	-999.25	94.273
1485.2	124.156	78.34	0.766	0.768	0.922	-999.25	-999.25	-999.25	94.271
1485.3	123.207	78.232	0.784	0.79	0.942	-999.25	-999.25	-999.25	94.182
1485.4	121.342	77.992	0.801	0.812	0.969	-999.25	-999.25	-999.25	94.026
1485.5	118.101	77.488	0.815	0.833	1.005	-999.25	-999.25	-999.25	93.759
1485.6	115.014	76.655	0.827	0.85	1.039	-999.25	-999.25	-999.25	93.386
1485.7	112.699	75.744	0.836	0.863	1.064	-999.25	-999.25	-999.25	92.983
1485.8	112.592	74.893	0.843	0.871	1.07	-999.25	-999.25	-999.25	92.58
1485.9	113.352	74.284	0.849	0.874	1.054	-999.25	-999.25	-999.25	92.309
1486	115.015	73.783	0.853	0.875	1.029	-999.25	-999.25	-999.25	92.139
1486.1	118.969	73.35	0.855	0.874	0.994	-999.25	-999.25	-999.25	92.18
1486.2	122.628	72.647	0.853	0.872	0.964	-999.25	-999.25	-999.25	92.358
1486.3	125.432	71.749	0.849	0.869	0.939	-999.25	-999.25	-999.25	92.613
1486.4	124.243	70.493	0.841	0.865	0.928	-999.25	-999.25	-999.25	92.927
1486.5	123.321	69.469	0.833	0.86	0.929	-999.25	-999.25	-999.25	93.21
1486.6	122.451	68.601	0.824	0.855	0.938	-999.25	-999.25	-999.25	93.464
1486.7	120.655	67.889	0.818	0.851	0.958	-999.25	-999.25	-999.25	93.626
1486.8	117.252	67.141	0.815	0.849	0.98	-999.25	-999.25	-999.25	93.717
1486.9	112.836	66.359	0.814	0.848	1.004	-999.25	-999.25	-999.25	93.752
1487	111.015	65.443	0.816	0.85	1.025	-999.25	-999.25	-999.25	93.718
1487.1	111.152	64.637	0.818	0.853	1.039	-999.25	-999.25	-999.25	93.681
1487.2	113.016	63.934	0.82	0.856	1.047	-999.25	-999.25	-999.25	93.643
1487.3	115.092	63.937	0.816	0.856	1.03	-999.25	-999.25	-999.25	93.616
1487.4	117.5	64.082	0.81	0.851	1.004	-999.25	-999.25	-999.25	93.576
1487.5	120.264	64.378	0.801	0.842	0.966	-999.25	-999.25	-999.25	93.522
1487.6	123.564	64.624	0.788	0.825	0.927	-999.25	-999.25	-999.25	93.433
1487.7	125.366	64.976	0.774	0.806	0.892	-999.25	-999.25	-999.25	93.36
1487.8	125.202	65.466	0.76	0.785	0.864	-999.25	-999.25	-999.25	93.31
1487.9	123.834	66.642	0.745	0.763	0.844	-999.25	-999.25	-999.25	93.367
1488	122.461	67.87	0.729	0.743	0.826	-999.25	-999.25	-999.25	93.477
1488.1	121.263	69.076	0.712	0.723	0.811	-999.25	-999.25	-999.25	93.653
1488.2	120.214	69.318	0.693	0.704	0.798	-999.25	-999.25	-999.25	93.843
1488.3	119.315	69.176	0.673	0.686	0.789	-999.25	-999.25	-999.25	94.011
1488.4	118.658	68.585	0.653	0.67	0.783	-999.25	-999.25	-999.25	94.132
1488.5	118.939	68.347	0.634	0.655	0.783	-999.25	-999.25	-999.25	94.166
1488.6	119.266	68.398	0.618	0.641	0.785	-999.25	-999.25	-999.25	94.155
1488.7	119.192	68.958	0.605	0.629	0.786	-999.25	-999.25	-999.25	94.083
1488.8	118.835	69.697	0.599	0.619	0.78	-999.25	-999.25	-999.25	94.011
1488.9	119.076	70.509	0.597	0.611	0.77	-999.25	-999.25	-999.25	93.959
1489	121.438	71.382	0.601	0.606	0.757	-999.25	-999.25	-999.25	93.971
1489.1	121.917	72.698	0.611	0.607	0.752	-999.25	-999.25	-999.25	94.048
1489.2	121.509	74.304	0.623	0.612	0.756	-999.25	-999.25	-999.25	94.148
1489.3	120.467	76.399	0.639	0.625	0.784	-999.25	-999.25	-999.25	94.238
1489.4	119.067	78.214	0.654	0.643	0.838	-999.25	-999.25	-999.25	94.251
1489.5	116.62	79.718	0.67	0.665	0.907	-999.25	-999.25	-999.25	94.21
1489.6	109.139	80.221	0.683	0.687	0.988	-999.25	-999.25	-999.25	94.081
1489.7	103.285	80.485	0.695	0.706	1.04	-999.25	-999.25	-999.25	93.954
1489.8	98.982	80.677	0.707	0.722	1.066	-999.25	-999.25	-999.25	93.837
1489.9	99.802	81.527	0.717	0.732	1.03	-999.25	-999.25	-999.25	93.799
1490	100.117	82.323	0.726	0.739	0.985	-999.25	-999.25	-999.25	93.795
1490.1	100.219	83.005	0.734	0.743	0.933	-999.25	-999.25	-999.25	93.815
1490.2	103.246	82.342	0.739	0.745	0.898	-999.25	-999.25	-999.25	93.815
1490.3	109.2	80.757	0.741	0.746	0.873	-999.25	-999.25	-999.25	93.777
1490.4	117.736	78.348	0.742	0.746	0.856	-999.25	-999.25	-999.25	93.706
1490.5	117.425	75.225	0.739	0.745	0.849	-999.25	-999.25	-999.25	93.577
1490.6	118.436	72.587	0.736	0.744	0.846	-999.25	-999.25	-999.25	93.448
1490.7	120.879	70.476	0.733	0.743	0.849	-999.25	-999.25	-999.25	93.319
1490.8	123.002	69.511	0.733	0.745	0.869	-999.25	-999.25	-999.25	93.267
1490.9	122.825	68.878	0.735	0.749	0.896	-999.25	-999.25	-999.25	93.27
1491	119.644	68.612	0.74	0.757	0.93	-999.25	-999.25	-999.25	93.341
1491.1	119.223	68.612	0.749	0.771	0.964	-999.25	-999.25	-999.25	93.462
1491.2	118.778	68.811	0.76	0.788	0.991	-999.25	-999.25	-999.25	93.552
1491.3	117.844	69.287	0.775	0.808	1.01	-999.25	-999.25	-999.25	93.586
1491.4	116.521	70.056	0.794	0.829	1.017	-999.25	-999.25	-999.25	93.474
1491.5	115.074	70.714	0.816	0.849	1.022	-999.25	-999.25	-999.25	93.303
1491.6	113.507	71.061	0.843	0.865	1.026	-999.25	-999.25	-999.25	93.061
1491.7	114.378	70.784	0.874	0.88	1.039	-999.25	-999.25	-999.25	92.827
1491.8	115.783	70.146	0.904	0.896	1.057	-999.25	-999.25	-999.25	92.62
1491.9	117.111	68.971	0.931	0.915	1.084	-999.25	-999.25	-999.25	92.472
1492	119.305	67.657	0.945	0.937	1.113	-999.25	-999.25	-999.25	92.387
1492.1	120.667	66.357	0.95	0.957	1.137	-999.25	-999.25	-999.25	92.342
1492.2	118.552	65.24	0.94	0.966	1.143	-999.25	-999.25	-999.25	92.362
1492.3	113.476	64.7	0.921	0.955	1.111	-999.25	-999.25	-999.25	92.448
1492.4	108.168	64.739	0.9	0.931	1.057	-999.25	-999.25	-999.25	92.574
1492.5	106.832	66.246	0.879	0.893	0.976	-999.25	-999.25	-999.25	92.753
1492.6	105.254	68.751	0.864	0.859	0.906	-999.25	-999.25	-999.25	92.934
1492.7	103.978	71.756	0.851	0.829	0.849	-999.25	-999.25	-999.25	93.108
1492.8	105.217	74.79	0.843	0.813	0.833	-999.25	-999.25	-999.25	93.229
1492.9	107.914	76.653	0.834	0.805	0.849	-999.25	-999.25	-999.25	93.292
1493	110.992	77.56	0.825	0.802	0.888	-999.25	-999.25	-999.25	93.307
1493.1	109.221	76.226	0.814	0.802	0.958	-999.25	-999.25	-999.25	93.214
1493.2	108.711	74.29	0.803	0.801	1.023	-999.25	-999.25	-999.25	93.056
1493.3	109.224	71.936	0.793	0.8	1.084	-999.25	-999.25	-999.25	92.847
1493.4	111.282	70.237	0.788	0.799	1.103	-999.25	-999.25	-999.25	92.587
1493.5	112.263	69.196	0.786	0.801	1.107	-999.25	-999.25	-999.25	92.35
1493.6	112.263	68.753	0.787	0.803	1.097	-999.25	-999.25	-999.25	92.132
1493.7	113.837	69.26	0.793	0.807	1.082	-999.25	-999.25	-999.25	92.028
1493.8	114.385	70.067	0.8	0.81	1.067	-999.25	-999.25	-999.25	91.985
1493.9	113.803	71.204	0.809	0.813	1.051	-999.25	-999.25	-999.25	92.008
1494	113.158	72.576	0.816	0.815	1.037	-999.25	-999.25	-999.25	92.128
1494.1	113.16	73.838	0.823	0.817	1.027	-999.25	-999.25	-999.25	92.267
1494.2	114.029	74.937	0.828	0.819	1.022	-999.25	-999.25	-999.25	92.424
1494.3	114.483	75.516	0.832	0.823	1.029	-999.25	-999.25	-999.25	92.529
1494.4	114.744	75.911	0.833	0.828	1.036	-999.25	-999.25	-999.25	92.583
1494.5	114.76	76.096	0.831	0.834	1.044	-999.25	-999.25	-999.25	92.565
1494.6	114.559	76.065	0.826	0.841	1.039	-999.25	-999.25	-999.25	92.475
1494.7	114.392	76.082	0.818	0.846	1.027	-999.25	-999.25	-999.25	92.372
1494.8	114.367	76.264	0.808	0.849	1.004	-999.25	-999.25	-999.25	92.27
1494.9	114.462	76.733	0.801	0.847	0.98	-999.25	-999.25	-999.25	92.209
1495	114.764	77.351	0.796	0.842	0.957	-999.25	-999.25	-999.25	92.167
1495.1	115.519	78.174	0.796	0.834	0.936	-999.25	-999.25	-999.25	92.151
1495.2	116.373	79.54	0.804	0.827	0.919	-999.25	-999.25	-999.25	92.14
1495.3	117.133	81.046	0.817	0.823	0.908	-999.25	-999.25	-999.25	92.134
1495.4	117.486	82.447	0.838	0.827	0.912	-999.25	-999.25	-999.25	92.141
1495.5	119.602	82.686	0.866	0.846	0.949	-999.25	-999.25	-999.25	92.131
1495.6	122.097	81.905	0.899	0.876	1.016	-999.25	-999.25	-999.25	92.088
1495.7	123.147	78.746	0.94	0.925	1.15	-999.25	-999.25	-999.25	91.933
1495.8	119.194	73.808	0.992	0.989	1.368	-999.25	-999.25	-999.25	91.677
1495.9	112.862	67.906	1.051	1.061	1.64	-999.25	-999.25	-999.25	91.375
1496	107.499	61.618	1.128	1.145	1.986	-999.25	-999.25	-999.25	91.107
1496.1	102.241	56.681	1.217	1.233	2.235	-999.25	-999.25	-999.25	90.996
1496.2	97.163	52.931	1.313	1.323	2.393	-999.25	-999.25	-999.25	91.008
1496.3	93.227	52.548	1.409	1.411	2.252	-999.25	-999.25	-999.25	91.266
1496.4	92.438	53.726	1.482	1.484	2.04	-999.25	-999.25	-999.25	91.573
1496.5	94.193	56.124	1.536	1.543	1.776	-999.25	-999.25	-999.25	91.916
1496.6	99.154	59.176	1.526	1.54	1.556	-999.25	-999.25	-999.25	92.182
1496.7	102.616	61.727	1.489	1.502	1.378	-999.25	-999.25	-999.25	92.412
1496.8	104.692	63.814	1.427	1.43	1.239	-999.25	-999.25	-999.25	92.608
1496.9	106.758	64.674	1.35	1.331	1.159	-999.25	-999.25	-999.25	92.813
1497	109.789	65.336	1.276	1.239	1.093	-999.25	-999.25	-999.25	93.016
1497.1	113.898	65.783	1.207	1.153	1.042	-999.25	-999.25	-999.25	93.217
1497.2	115.737	66.015	1.149	1.092	1.008	-999.25	-999.25	-999.25	93.355
1497.3	117.49	66.352	1.096	1.042	0.989	-999.25	-999.25	-999.25	93.448
1497.4	119.294	66.85	1.048	1.007	0.988	-999.25	-999.25	-999.25	93.485
1497.5	118.973	68.257	1.006	0.989	1.03	-999.25	-999.25	-999.25	93.412
1497.6	118.187	70.485	0.968	0.974	1.093	-999.25	-999.25	-999.25	93.277
1497.7	117.023	73.906	0.935	0.964	1.183	-999.25	-999.25	-999.25	93.058
1497.8	112.24	80.139	0.91	0.952	1.267	-999.25	-999.25	-999.25	92.765
1497.9	108.07	87.819	0.891	0.939	1.326	-999.25	-999.25	-999.25	92.466
1498	106.454	97.456	0.88	0.924	1.332	-999.25	-999.25	-999.25	92.183
1498.1	106.658	106.383	0.875	0.909	1.29	-999.25	-999.25	-999.25	92.019
1498.2	107.302	113.478	0.872	0.894	1.233	-999.25	-999.25	-999.25	91.935
1498.3	107.933	116.293	0.871	0.879	1.169	-999.25	-999.25	-999.25	91.985
1498.4	110.846	113.094	0.865	0.863	1.109	-999.25	-999.25	-999.25	92.129
1498.5	113.253	106.792	0.857	0.845	1.052	-999.25	-999.25	-999.25	92.311
1498.6	111.538	96.645	0.841	0.825	0.998	-999.25	-999.25	-999.25	92.512
1498.7	112.512	87.308	0.819	0.805	0.952	-999.25	-999.25	-999.25	92.671
1498.8	114.54	79.222	0.794	0.787	0.915	-999.25	-999.25	-999.25	92.797
1498.9	116.32	75.237	0.767	0.771	0.893	-999.25	-999.25	-999.25	92.856
1499	116.909	73.874	0.743	0.759	0.882	-999.25	-999.25	-999.25	92.885
1499.1	117.131	73.965	0.72	0.748	0.878	-999.25	-999.25	-999.25	92.899
1499.2	118.928	74.705	0.705	0.741	0.879	-999.25	-999.25	-999.25	92.918
1499.3	118.556	74.873	0.697	0.736	0.879	-999.25	-999.25	-999.25	92.944
1499.4	116.839	74.667	0.696	0.732	0.879	-999.25	-999.25	-999.25	92.972
1499.5	115.437	74.353	0.708	0.732	0.877	-999.25	-999.25	-999.25	92.973
1499.6	115.015	74.693	0.727	0.737	0.879	-999.25	-999.25	-999.25	92.954
1499.7	115.385	75.579	0.754	0.747	0.886	-999.25	-999.25	-999.25	92.922
1499.8	116.574	77.416	0.788	0.77	0.924	-999.25	-999.25	-999.25	92.919
1499.9	117.886	78.486	0.823	0.804	0.998	-999.25	-999.25	-999.25	92.957
1500	119.313	78.836	0.857	0.849	1.106	-999.25	-999.25	-999.25	93.036
1500.1	118.113	75.775	0.88	0.91	1.345	-999.25	-999.25	-999.25	93.146
1500.2	116.212	71.422	0.897	0.967	1.638	-999.25	-999.25	-999.25	93.232
1500.3	113.538	65.627	0.907	1.019	1.991	-999.25	-999.25	-999.25	93.292
1500.4	110.329	60.261	0.909	1.034	2.054	-999.25	-999.25	-999.25	93.3
1500.5	107.032	56.475	0.91	1.03	1.934	-999.25	-999.25	-999.25	93.3
1500.6	103.652	54.832	0.91	1.002	1.586	-999.25	-999.25	-999.25	93.296
1500.7	105.754	56.785	0.905	0.964	1.304	-999.25	-999.25	-999.25	93.323
1500.8	108.225	60.106	0.897	0.927	1.086	-999.25	-999.25	-999.25	93.363
1500.9	110.243	65.036	0.882	0.894	0.962	-999.25	-999.25	-999.25	93.419
1501	111.127	70.24	0.859	0.868	0.909	-999.25	-999.25	-999.25	93.473
1501.1	112.445	74.895	0.833	0.846	0.883	-999.25	-999.25	-999.25	93.523
1501.2	115.095	78.304	0.805	0.828	0.884	-999.25	-999.25	-999.25	93.567
1501.3	114.313	79.805	0.783	0.815	0.895	-999.25	-999.25	-999.25	93.594
1501.4	113.394	80.56	0.765	0.806	0.91	-999.25	-999.25	-999.25	93.606
1501.5	114.37	80.612	0.756	0.801	0.925	-999.25	-999.25	-999.25	93.586
1501.6	115.883	81.107	0.755	0.803	0.938	-999.25	-999.25	-999.25	93.524
1501.7	117.006	81.789	0.76	0.808	0.95	-999.25	-999.25	-999.25	93.443
1501.8	116.211	82.616	0.77	0.818	0.956	-999.25	-999.25	-999.25	93.347
1501.9	116.241	82.813	0.782	0.83	0.959	-999.25	-999.25	-999.25	93.273
1502	116.35	82.42	0.793	0.842	0.963	-999.25	-999.25	-999.25	93.215
1502.1	115.234	80.536	0.802	0.85	0.974	-999.25	-999.25	-999.25	93.189
1502.2	115.173	78.013	0.809	0.854	0.992	-999.25	-999.25	-999.25	93.181
1502.3	115.588	75.252	0.814	0.855	1.013	-999.25	-999.25	-999.25	93.182
1502.4	115.498	73.118	0.817	0.851	1.029	-999.25	-999.25	-999.25	93.19
1502.5	116.245	71.809	0.82	0.846	1.031	-999.25	-999.25	-999.25	93.193
1502.6	117.498	71.146	0.822	0.839	1.021	-999.25	-999.25	-999.25	93.192
1502.7	118.367	71.711	0.822	0.83	0.995	-999.25	-999.25	-999.25	93.178
1502.8	118.814	72.624	0.819	0.821	0.97	-999.25	-999.25	-999.25	93.162
1502.9	118.922	73.81	0.815	0.812	0.947	-999.25	-999.25	-999.25	93.144
1503	118.823	75.001	0.806	0.803	0.938	-999.25	-999.25	-999.25	93.143
1503.1	118.347	75.894	0.796	0.796	0.935	-999.25	-999.25	-999.25	93.147
1503.2	117.51	76.501	0.784	0.789	0.938	-999.25	-999.25	-999.25	93.155
1503.3	117.703	76.439	0.773	0.784	0.95	-999.25	-999.25	-999.25	93.111
1503.4	117.284	76.151	0.762	0.78	0.962	-999.25	-999.25	-999.25	93.018
1503.5	116.144	75.612	0.753	0.776	0.974	-999.25	-999.25	-999.25	92.869
1503.6	116.252	75.021	0.747	0.772	0.98	-999.25	-999.25	-999.25	92.663
1503.7	116.086	74.556	0.741	0.769	0.98	-999.25	-999.25	-999.25	92.474
1503.8	115.422	74.274	0.738	0.765	0.971	-999.25	-999.25	-999.25	92.314
1503.9	115.789	73.83	0.735	0.761	0.955	-999.25	-999.25	-999.25	92.257
1504	116.194	73.283	0.732	0.757	0.939	-999.25	-999.25	-999.25	92.248
1504.1	116.448	72.591	0.728	0.752	0.923	-999.25	-999.25	-999.25	92.298
1504.2	115.934	72.007	0.724	0.747	0.913	-999.25	-999.25	-999.25	92.382
1504.3	115.745	71.731	0.718	0.741	0.906	-999.25	-999.25	-999.25	92.47
1504.4	116.548	72.066	0.713	0.735	0.902	-999.25	-999.25	-999.25	92.553
1504.5	116.954	73.106	0.707	0.729	0.898	-999.25	-999.25	-999.25	92.601
1504.6	117.632	74.22	0.702	0.725	0.895	-999.25	-999.25	-999.25	92.623
1504.7	119.313	75.05	0.698	0.722	0.891	-999.25	-999.25	-999.25	92.599
1504.8	120.142	75.008	0.695	0.72	0.888	-999.25	-999.25	-999.25	92.561
1504.9	120.452	74.539	0.693	0.718	0.885	-999.25	-999.25	-999.25	92.533
1505	119.96	73.608	0.692	0.717	0.883	-999.25	-999.25	-999.25	92.551
1505.1	119.778	73.089	0.691	0.716	0.882	-999.25	-999.25	-999.25	92.612
1505.2	119.561	72.933	0.691	0.716	0.882	-999.25	-999.25	-999.25	92.687
1505.3	118.561	73.638	0.691	0.715	0.884	-999.25	-999.25	-999.25	92.75
1505.4	118.229	74.762	0.69	0.714	0.887	-999.25	-999.25	-999.25	92.77
1505.5	118.201	76.051	0.69	0.713	0.89	-999.25	-999.25	-999.25	92.768
1505.6	117.815	76.948	0.689	0.712	0.892	-999.25	-999.25	-999.25	92.754
1505.7	117.598	77.088	0.689	0.711	0.891	-999.25	-999.25	-999.25	92.778
1505.8	117.53	76.682	0.689	0.71	0.889	-999.25	-999.25	-999.25	92.83
1505.9	117.907	75.726	0.689	0.71	0.885	-999.25	-999.25	-999.25	92.936
1506	117.97	74.964	0.689	0.71	0.882	-999.25	-999.25	-999.25	93.041
1506.1	117.817	74.388	0.688	0.709	0.879	-999.25	-999.25	-999.25	93.144
1506.2	118.735	74.739	0.687	0.708	0.878	-999.25	-999.25	-999.25	93.201
1506.3	119.163	75.299	0.685	0.706	0.876	-999.25	-999.25	-999.25	93.231
1506.4	119.113	76.063	0.682	0.704	0.873	-999.25	-999.25	-999.25	93.234
1506.5	118.854	76.084	0.679	0.701	0.868	-999.25	-999.25	-999.25	93.179
1506.6	118.796	75.872	0.675	0.697	0.862	-999.25	-999.25	-999.25	93.099
1506.7	118.976	75.402	0.67	0.695	0.856	-999.25	-999.25	-999.25	92.99
1506.8	119.011	75.117	0.666	0.693	0.853	-999.25	-999.25	-999.25	92.872
1506.9	119.025	75.118	0.663	0.691	0.85	-999.25	-999.25	-999.25	92.773
1507	119.025	75.508	0.661	0.69	0.849	-999.25	-999.25	-999.25	92.701
1507.1	118.981	76.238	0.66	0.69	0.848	-999.25	-999.25	-999.25	92.688
1507.2	119.063	76.989	0.659	0.689	0.847	-999.25	-999.25	-999.25	92.698
1507.3	119.375	77.7	0.659	0.688	0.846	-999.25	-999.25	-999.25	92.737
1507.4	119.411	77.882	0.66	0.686	0.844	-999.25	-999.25	-999.25	92.795
1507.5	119.54	77.693	0.66	0.685	0.843	-999.25	-999.25	-999.25	92.858
1507.6	119.983	76.919	0.66	0.684	0.843	-999.25	-999.25	-999.25	92.922
1507.7	119.984	76.116	0.66	0.683	0.845	-999.25	-999.25	-999.25	92.972
1507.8	119.951	75.316	0.66	0.683	0.847	-999.25	-999.25	-999.25	93.016
1507.9	120.139	74.547	0.66	0.684	0.851	-999.25	-999.25	-999.25	93.054
1508	119.968	74.057	0.661	0.685	0.854	-999.25	-999.25	-999.25	93.111
1508.1	119.66	73.766	0.661	0.686	0.857	-999.25	-999.25	-999.25	93.18
1508.2	119.307	73.841	0.661	0.687	0.859	-999.25	-999.25	-999.25	93.27
1508.3	119.069	74.181	0.662	0.688	0.859	-999.25	-999.25	-999.25	93.346
1508.4	118.98	74.703	0.663	0.689	0.859	-999.25	-999.25	-999.25	93.401
1508.5	119.374	75.549	0.665	0.689	0.858	-999.25	-999.25	-999.25	93.388
1508.6	119.656	76.318	0.666	0.69	0.856	-999.25	-999.25	-999.25	93.332
1508.7	119.855	76.969	0.668	0.691	0.855	-999.25	-999.25	-999.25	93.257
1508.8	119.896	77.089	0.669	0.692	0.854	-999.25	-999.25	-999.25	93.202
1508.9	119.858	76.945	0.67	0.693	0.853	-999.25	-999.25	-999.25	93.191
1509	119.713	76.642	0.67	0.694	0.853	-999.25	-999.25	-999.25	93.212
1509.1	118.893	76.538	0.669	0.694	0.853	-999.25	-999.25	-999.25	93.262
1509.2	118.846	76.473	0.669	0.694	0.853	-999.25	-999.25	-999.25	93.282
1509.3	119.4	76.439	0.668	0.694	0.853	-999.25	-999.25	-999.25	93.276
1509.4	118.941	76.44	0.669	0.695	0.856	-999.25	-999.25	-999.25	93.178
1509.5	119.113	76.486	0.67	0.696	0.861	-999.25	-999.25	-999.25	93.045
1509.6	119.909	76.576	0.671	0.697	0.866	-999.25	-999.25	-999.25	92.877
1509.7	119.403	76.598	0.671	0.698	0.873	-999.25	-999.25	-999.25	92.714
1509.8	119.094	76.506	0.672	0.698	0.879	-999.25	-999.25	-999.25	92.586
1509.9	119.053	76.281	0.672	0.698	0.883	-999.25	-999.25	-999.25	92.499
1510	118.806	75.818	0.672	0.698	0.882	-999.25	-999.25	-999.25	92.508
1510.1	118.429	75.374	0.672	0.697	0.878	-999.25	-999.25	-999.25	92.554
1510.2	117.888	74.984	0.672	0.697	0.872	-999.25	-999.25	-999.25	92.644
1510.3	118.521	74.681	0.672	0.697	0.865	-999.25	-999.25	-999.25	92.742
1510.4	119.149	74.564	0.673	0.697	0.859	-999.25	-999.25	-999.25	92.825
1510.5	119.493	74.753	0.674	0.698	0.856	-999.25	-999.25	-999.25	92.877
1510.6	119.749	75.277	0.675	0.698	0.855	-999.25	-999.25	-999.25	92.871
1510.7	119.841	75.919	0.675	0.699	0.856	-999.25	-999.25	-999.25	92.84
1510.8	119.611	76.676	0.676	0.7	0.858	-999.25	-999.25	-999.25	92.779
1510.9	119.123	77.232	0.677	0.7	0.86	-999.25	-999.25	-999.25	92.729
1511	118.33	77.506	0.677	0.701	0.861	-999.25	-999.25	-999.25	92.698
1511.1	116.878	77.143	0.677	0.701	0.863	-999.25	-999.25	-999.25	92.715
1511.2	116.536	76.338	0.677	0.701	0.866	-999.25	-999.25	-999.25	92.78
1511.3	116.529	75.371	0.677	0.702	0.869	-999.25	-999.25	-999.25	92.862
1511.4	116.316	74.375	0.678	0.703	0.873	-999.25	-999.25	-999.25	92.945
1511.5	116.443	73.797	0.68	0.704	0.877	-999.25	-999.25	-999.25	92.989
1511.6	116.749	73.538	0.682	0.705	0.881	-999.25	-999.25	-999.25	93.01
1511.7	117.192	73.94	0.684	0.708	0.883	-999.25	-999.25	-999.25	93.001
1511.8	117.318	74.421	0.688	0.711	0.885	-999.25	-999.25	-999.25	93.016
1511.9	117.261	74.894	0.691	0.714	0.889	-999.25	-999.25	-999.25	93.052
1512	117.146	74.982	0.696	0.718	0.895	-999.25	-999.25	-999.25	93.146
1512.1	117.09	74.859	0.7	0.722	0.904	-999.25	-999.25	-999.25	93.24
1512.2	117.057	74.599	0.705	0.726	0.915	-999.25	-999.25	-999.25	93.327
1512.3	116.802	74.404	0.711	0.731	0.929	-999.25	-999.25	-999.25	93.333
1512.4	116.211	74.207	0.716	0.737	0.943	-999.25	-999.25	-999.25	93.278
1512.5	115.344	74.004	0.723	0.743	0.956	-999.25	-999.25	-999.25	93.169
1512.6	114.565	73.703	0.73	0.75	0.962	-999.25	-999.25	-999.25	92.978
1512.7	113.974	73.504	0.737	0.757	0.964	-999.25	-999.25	-999.25	92.77
1512.8	113.572	73.406	0.744	0.763	0.96	-999.25	-999.25	-999.25	92.543
