DEPTH	GR	LLD	LLS	MLL	NPHI	PEF	RHOB
1548.8	71.397	1.1403	1.1702	1.3362	0.295385	4.0864	2.4231
1548.9	71.5923	1.1394	1.1786	1.387	0.288879	4.1029	2.4335
1549	71.8981	1.137	1.1854	1.4393	0.282901	4.1298	2.4436
1549.1	72.2491	1.1336	1.1887	1.4777	0.277244	4.155	2.4516
1549.2	72.4404	1.1292	1.1875	1.4911	0.271989	4.1771	2.4568
1549.3	72.1473	1.1242	1.182	1.478	0.267811	4.2045	2.4593
1549.4	71.2972	1.1189	1.1734	1.4466	0.266001	4.258	2.4594
1549.5	70.0618	1.1137	1.163	1.4089	0.266431	4.3469	2.4577
1549.6	68.699	1.1094	1.1514	1.3732	0.267724	4.4413	2.4541
1549.7	67.5462	1.1065	1.1388	1.3409	0.267942	4.4685	2.449
1549.8	67.0275	1.106	1.1262	1.3086	0.266576	4.3627	2.4428
1549.9	67.4123	1.1085	1.1153	1.2737	0.264373	4.1191	2.4376
1550	68.5354	1.115	1.1085	1.2408	0.262348	3.8024	2.4355
1550.1	69.8715	1.1263	1.1087	1.2207	0.26064	3.5098	2.4381
1550.2	70.8613	1.1435	1.1187	1.2263	0.258407	3.315	2.4456
1550.3	71.0563	1.1676	1.1399	1.2682	0.255293	3.2394	2.4569
1550.4	70.3216	1.1996	1.1724	1.3529	0.251474	3.2684	2.4697
1550.5	68.8543	1.2403	1.2152	1.4802	0.247508	3.3529	2.4817
1550.6	67.1994	1.2901	1.2667	1.6396	0.24399	3.4364	2.4916
1550.7	65.9384	1.3483	1.3258	1.8078	0.241075	3.49	2.4995
1550.8	65.3275	1.4134	1.392	1.9566	0.238604	3.5093	2.5068
1550.9	65.0773	1.4821	1.4655	2.0723	0.236402	3.5118	2.5155
1551	64.6491	1.5498	1.546	2.1676	0.234382	3.5274	2.5266
1551.1	63.6198	1.611	1.6312	2.2702	0.232234	3.5819	2.5394
1551.2	61.8752	1.6602	1.7147	2.4036	0.229786	3.6856	2.5508
1551.3	59.6584	1.6933	1.7873	2.5706	0.227567	3.8301	2.5571
1551.4	57.4932	1.7089	1.8388	2.7371	0.226899	3.9805	2.5552
1551.5	55.9959	1.708	1.8624	2.8271	0.229233	4.0913	2.5444
1551.6	55.5974	1.6939	1.8579	2.767	0.234852	4.119	2.5271
1551.7	56.3134	1.6702	1.831	2.5623	0.242466	4.0484	2.5076
1551.8	57.8426	1.6403	1.7904	2.2973	0.25031	3.9111	2.4904
1551.9	59.6763	1.6067	1.7443	2.056	0.256785	3.773	2.4781
1552	61.245	1.5715	1.6986	1.8781	0.260985	3.6871	2.4715
1552.1	62.1082	1.5362	1.6563	1.7677	0.262839	3.666	2.4697
1552.2	62.1951	1.5023	1.6183	1.7133	0.262987	3.6944	2.4708
1552.3	61.7928	1.4712	1.5845	1.6975	0.262584	3.7422	2.473
1552.4	61.2026	1.4442	1.5547	1.7026	0.262589	3.7827	2.4744
1552.5	60.6406	1.4222	1.5288	1.7136	0.263309	3.8088	2.4742
1552.6	60.3217	1.4057	1.5072	1.723	0.264417	3.8184	2.4722
1552.7	60.4282	1.3943	1.4903	1.7311	0.265357	3.8128	2.4691
1552.8	60.984	1.3874	1.4781	1.7427	0.265578	3.7967	2.4661
1552.9	61.7557	1.384	1.4704	1.7618	0.264783	3.7795	2.4646
1553	62.4145	1.383	1.4662	1.7889	0.263153	3.7696	2.4652
1553.1	62.7278	1.3831	1.4648	1.82	0.261224	3.7643	2.4678
1553.2	62.7321	1.3834	1.465	1.8482	0.259572	3.7551	2.4715
1553.3	62.6526	1.3834	1.466	1.867	0.258648	3.7351	2.4747
1553.4	62.6949	1.3824	1.4667	1.8732	0.258807	3.6975	2.4764
1553.5	63.092	1.3804	1.4658	1.8677	0.260412	3.6423	2.4758
1553.6	63.9991	1.3773	1.4622	1.854	0.263628	3.571	2.4727
1553.7	65.22	1.3728	1.4551	1.8356	0.268143	3.4881	2.4677
1553.8	66.4283	1.3667	1.4451	1.8121	0.273113	3.4075	2.4617
1553.9	67.5667	1.3588	1.4329	1.7794	0.277368	3.3478	2.4555
1554	68.6479	1.3484	1.4196	1.733	0.279872	3.3187	2.45
1554.1	69.5377	1.3354	1.4055	1.6721	0.280162	3.3262	2.4458
1554.2	69.9521	1.3195	1.3904	1.6034	0.278525	3.3861	2.443
1554.3	69.6432	1.3011	1.3736	1.5381	0.275736	3.4923	2.4415
1554.4	68.593	1.2809	1.3546	1.487	0.272592	3.6133	2.4408
1554.5	67.0853	1.2598	1.333	1.4551	0.269607	3.7134	2.4405
1554.6	65.594	1.2389	1.3093	1.4404	0.266946	3.7628	2.4401
1554.7	64.4151	1.2195	1.2845	1.4352	0.264688	3.7425	2.4396
1554.8	63.6767	1.2025	1.2604	1.43	0.262944	3.6575	2.4391
1554.9	63.3832	1.1884	1.2386	1.4191	0.261766	3.5337	2.439
1555	63.3853	1.1776	1.2207	1.4038	0.261091	3.4104	2.44
1555.1	63.5674	1.1701	1.2073	1.3904	0.260754	3.3274	2.4424
1555.2	63.9339	1.1657	1.1986	1.3864	0.260662	3.301	2.4462
1555.3	64.378	1.1637	1.1941	1.3959	0.260787	3.3113	2.4508
1555.4	64.7488	1.1638	1.1932	1.4187	0.261066	3.336	2.4556
1555.5	64.8693	1.1652	1.1952	1.4518	0.261354	3.3553	2.4602
1555.6	64.7428	1.1675	1.1996	1.492	0.261691	3.3572	2.4643
1555.7	64.5263	1.1705	1.2056	1.537	0.26191	3.3401	2.4676
1555.8	64.5995	1.174	1.2122	1.5841	0.261414	3.3207	2.4698
1555.9	65.2425	1.1785	1.2186	1.6278	0.25994	3.313	2.4704
1556	66.3819	1.1844	1.224	1.6596	0.258106	3.3203	2.4693
1556.1	67.6237	1.1922	1.2283	1.6708	0.257063	3.3371	2.4669
1556.2	68.5294	1.2024	1.2321	1.6589	0.257632	3.3642	2.4635
1556.3	68.7657	1.2153	1.2362	1.6304	0.25973	3.3962	2.4591
1556.4	68.4324	1.2305	1.2412	1.5958	0.262672	3.4327	2.4528
1556.5	68.0213	1.2467	1.2475	1.5645	0.265765	3.4737	2.4432
1556.6	68.0934	1.262	1.2554	1.5428	0.268876	3.5309	2.4298
1556.7	68.7591	1.2739	1.2663	1.5356	0.271524	3.6315	2.4139
1556.8	69.5736	1.2801	1.2818	1.5491	0.2721	3.804	2.3984
1556.9	69.7628	1.279	1.3034	1.5932	0.271934	4.0587	2.385
1557	68.7506	1.2704	1.3292	1.6783	0.268644	4.3639	2.3743
1557.1	66.5456	1.2555	1.3521	1.8056	0.268041	4.6482	2.3673
1557.2	63.8611	1.236	1.3616	1.9496	0.261704	4.841	2.3632
1557.3	61.8433	1.2141	1.349	2.0399	0.264108	4.9057	2.3587
1557.4	61.6617	1.1915	1.3143	1.9932	0.274323	4.8652	2.3494
1557.5	63.9057	1.1696	1.2663	1.8067	0.295967	4.775	2.3381
1557.6	68.2132	1.1491	1.2167	1.5697	0.312358	4.6747	2.3307
1557.7	73.4651	1.1306	1.1743	1.3657	0.330858	4.5879	2.3323
1557.8	78.4086	1.1146	1.1423	1.2265	0.356742	4.5153	2.3428
1557.9	82.0677	1.1015	1.1198	1.1509	0.375573	4.4498	2.3593
1558	84.0128	1.0923	1.1044	1.1268	0.38524	4.386	2.3784
1558.1	84.573	1.0877	1.0947	1.1412	0.38412	4.3202	2.3983
1558.2	84.5131	1.089	1.0913	1.1822	0.376621	4.2621	2.4186
1558.3	84.3912	1.0972	1.0954	1.2411	0.364986	4.2146	2.4402
1558.4	84.3019	1.1128	1.108	1.314	0.351129	4.1905	2.4641
1558.5	84.0791	1.1358	1.1283	1.4012	0.336357	4.2113	2.4902
1558.6	83.6069	1.1657	1.1542	1.5014	0.321902	4.2827	2.5164
1558.7	82.9395	1.201	1.1834	1.6062	0.310193	4.3787	2.5388
1558.8	82.2057	1.2397	1.2143	1.6999	0.303321	4.4581	2.5535
1558.9	81.5246	1.2797	1.2468	1.7681	0.301474	4.5032	2.5582
1559	81.0427	1.3187	1.281	1.8071	0.302548	4.5245	2.5535
1559.1	80.961	1.355	1.3169	1.8265	0.302967	4.5312	2.5427
1559.2	81.3843	1.3874	1.353	1.8391	0.300511	4.5339	2.5301
1559.3	82.4165	1.4153	1.3872	1.8533	0.296051	4.5361	2.5185
1559.4	84.0623	1.4388	1.4179	1.8712	0.292432	4.5366	2.5085
1559.5	85.9936	1.4583	1.4455	1.8911	0.292251	4.5398	2.4983
1559.6	87.5274	1.4745	1.4713	1.9117	0.296261	4.5498	2.486
1559.7	87.9922	1.4882	1.497	1.9356	0.302398	4.5753	2.4705
1559.8	87.0581	1.5001	1.5223	1.9656	0.307393	4.6208	2.4532
1559.9	84.8959	1.511	1.5445	2.0007	0.309681	4.6797	2.4354
1560	81.9834	1.5213	1.5604	2.0309	0.309868	4.7339	2.4158
1560.1	78.9152	1.5315	1.5687	2.0413	0.309471	4.7749	2.3922
1560.2	76.1664	1.5413	1.5714	2.0229	0.310121	4.8172	2.3662
1560.3	74.1067	1.5509	1.5728	1.9815	0.313023	4.8791	2.3467
1560.4	72.9026	1.5599	1.5772	1.936	0.318047	4.9591	2.3396
1560.5	72.5361	1.5686	1.5861	1.9068	0.323003	5.0414	2.3477
1560.6	72.9102	1.5771	1.5983	1.9054	0.325291	5.0989	2.3689
1560.7	73.9984	1.586	1.6109	1.9318	0.323969	5.0976	2.3992
1560.8	75.7993	1.5959	1.6212	1.9743	0.319823	5.0185	2.4338
1560.9	78.2995	1.6072	1.629	2.0141	0.31387	4.8764	2.4677
1561	81.3513	1.6202	1.6362	2.0355	0.306789	4.7069	2.497
1561.1	84.5245	1.6345	1.6458	2.0382	0.299715	4.5341	2.5186
1561.2	87.2185	1.6492	1.6595	2.0362	0.293591	4.3815	2.5288
1561.3	88.956	1.6627	1.6764	2.0465	0.289103	4.2736	2.5233
1561.4	89.6287	1.6729	1.6935	2.0788	0.286898	4.2356	2.5024
1561.5	89.4642	1.6776	1.707	2.1292	0.287114	4.2865	2.4727
1561.6	88.8579	1.6752	1.7143	2.1805	0.288633	4.4256	2.4455
1561.7	88.1423	1.6652	1.7144	2.2111	0.289585	4.6156	2.4325
1561.8	87.4287	1.6488	1.7081	2.2055	0.288821	4.779	2.4408
1561.9	86.7108	1.6281	1.6955	2.1626	0.286067	4.8209	2.4665
1562	86.1204	1.6066	1.676	2.0933	0.282145	4.6878	2.4943
1562.1	85.9765	1.5873	1.6485	2.0104	0.277292	4.4287	2.5067
1562.2	86.6463	1.5728	1.6131	1.9215	0.27339	4.1742	2.4979
1562.3	88.2822	1.5644	1.5726	1.8295	0.273945	4.0365	2.4813
1562.4	90.6943	1.5621	1.5332	1.7369	0.280265	4.048	2.4679
1562.5	93.3191	1.565	1.5028	1.653	0.290373	4.1692	2.4583
1562.6	95.3757	1.5717	1.4885	1.594	0.299715	4.3199	2.4519
1562.7	96.218	1.5809	1.4949	1.5793	0.304189	4.4259	2.4549
1562.8	95.5926	1.592	1.5222	1.628	0.301607	4.4562	2.4702
1562.9	93.7198	1.6057	1.5661	1.7578	0.292206	4.4238	2.4955
1563	91.1318	1.6237	1.6183	1.9824	0.278089	4.3715	2.5238
1563.1	88.4143	1.6491	1.6691	2.2966	0.263204	4.3374	2.5479
1563.2	86.121	1.6858	1.7111	2.6426	0.252402	4.3219	2.5628
1563.3	84.7905	1.7382	1.7422	2.8927	0.248041	4.2924	2.5684
1563.4	84.8241	1.8108	1.7669	2.9332	0.249796	4.2164	2.5672
1563.5	86.3949	1.9078	1.7941	2.7871	0.255676	4.1154	2.5634
1563.6	89.6051	2.033	1.835	2.5773	0.263313	4.0696	2.5601
1563.7	94.4551	2.1897	1.9022	2.4095	0.270557	4.1637	2.5576
1563.8	100.3722	2.3816	2.0098	2.3419	0.275413	4.4462	2.5538
1563.9	105.8959	2.6143	2.1735	2.413	0.276069	4.9086	2.5442
1564	108.9851	2.8985	2.411	2.6752	0.271332	5.476	2.5252
1564.1	107.7552	3.2536	2.7424	3.2296	0.260888	5.9797	2.4964
1564.2	101.2957	3.7128	3.1887	4.2921	0.246049	6.2277	2.4621
1564.3	90.2138	4.3316	3.7739	6.3552	0.229239	6.1817	2.4286
1564.4	76.4444	5.2014	4.5296	10.6211	0.212932	5.9805	2.4017
1564.5	62.6234	6.4771	5.5093	20.3248	0.199337	5.7927	2.3839
1564.6	51.0603	8.4267	6.8096	45.3807	0.189844	5.7097	2.3733
1564.7	42.9322	11.5266	8.5932	123.4887	0.184472	5.7121	2.3651
1564.8	38.1952	16.6255	11.1045	499.0874	0.18202	5.7442	2.3537
1564.9	36.1485	25.1418	14.6544	10000	0.18146	5.7631	2.335
1565	35.9341	38.8534	19.5145	2469.8186	0.182461	5.7517	2.308
1565.1	36.7736	57.626	25.6219	399.8811	0.185364	5.7135	2.2743
1565.2	38.0784	74.5661	32.1708	183.5207	0.190422	5.6701	2.2368
1565.3	39.4276	79.85	37.6754	118.7098	0.197341	5.6415	2.1993
1565.4	40.4404	74.5249	40.9748	90.3737	0.205078	5.6418	2.1653
1565.5	40.9366	66.2771	42.1611	75.9215	0.212187	5.6856	2.1382
1565.6	40.9643	59.5365	42.2207	68.7491	0.217167	5.7886	2.1209
1565.7	40.6817	55.5188	42.1285	66.1515	0.219257	5.9346	2.1151
1565.8	40.2035	54.2881	42.4671	66.7122	0.218651	6.089	2.1212
1565.9	39.5948	55.6493	43.4541	69.4446	0.21591	6.2131	2.138
1566	38.9531	59.3751	45.0225	73.4734	0.211781	6.2692	2.1627
1566.1	38.4948	65.186	46.8642	78.0188	0.206751	6.2518	2.1912
1566.2	38.4234	72.6917	48.5418	82.5574	0.2011	6.1796	2.2185
1566.3	38.8143	81.3975	49.7179	87.0184	0.195251	6.0853	2.2386
1566.4	39.5259	90.7822	50.3632	91.8341	0.189697	6.0018	2.2472
1566.5	40.2218	100.414	50.742	97.7345	0.185226	5.9397	2.2424
1566.6	40.4842	110.0088	51.2169	105.3651	0.182412	5.888	2.2258
1566.7	40.072	119.4095	52.077	114.8829	0.181794	5.8251	2.2025
1566.8	39.0026	128.5233	53.4875	125.7269	0.183588	5.74	2.1772
1566.9	37.5203	137.2609	55.5015	136.6917	0.187511	5.6369	2.1547
1567	35.9124	145.4647	58.0583	146.3388	0.192405	5.5234	2.1387
1567.1	34.348	152.8359	60.9542	153.5649	0.196569	5.4269	2.1322
1567.2	32.8213	158.9326	63.8524	157.8604	0.198745	5.3749	2.1362
1567.3	31.257	163.2877	66.3974	159.2497	0.19845	5.3737	2.1502
1567.4	29.683	165.5553	68.427	158.2048	0.195991	5.4141	2.1716
1567.5	28.2502	165.6227	70.1115	155.5505	0.192169	5.476	2.1966
1567.6	27.2259	163.6538	71.8583	152.269	0.187916	5.5265	2.2208
1567.7	26.8347	160.0768	74.0284	149.2127	0.183928	5.5249	2.241
1567.8	27.1135	155.4675	76.6528	146.891	0.180392	5.456	2.256
1567.9	27.8868	150.3794	79.3172	145.4488	0.176991	5.3374	2.2679
1568	28.8006	145.2146	81.4068	144.7806	0.173157	5.2126	2.2802
1568.1	29.4821	140.2139	82.5461	144.6494	0.168392	5.1337	2.2962
1568.2	29.8161	135.5226	82.86	144.7334	0.162487	5.1361	2.3169
1568.3	29.9485	131.2549	82.8075	144.6305	0.15555	5.2256	2.341
1568.4	30.1616	127.4933	82.79	143.8574	0.14803	5.3762	2.3653
1568.5	30.7373	124.253	82.9148	141.9178	0.140565	5.5372	2.387
1568.6	31.8992	121.4489	83.0756	138.5442	0.133781	5.6663	2.4045
1568.7	33.7092	118.891	83.1602	133.8711	0.12808	5.7638	2.4179
1568.8	35.9405	116.3044	83.194	128.354	0.123531	5.8614	2.4279
1568.9	38.1294	113.3887	83.309	122.5012	0.119921	5.9577	2.4352
1569	39.7892	109.8864	83.5955	116.6539	0.116847	6.0093	2.4398
1569.1	40.6131	105.6359	83.8837	110.9777	0.113843	5.975	2.4419
1569.2	40.5089	100.6103	83.6659	105.6082	0.110504	5.8673	2.4424
1569.3	39.5368	94.9427	82.3132	100.7265	0.106598	5.7613	2.4434
1569.4	37.9277	88.911	79.5038	96.5014	0.102217	5.7384	2.4471
1569.5	36.0194	82.8662	75.5043	92.9797	0.097822	5.838	2.4545
1569.6	34.1444	77.1381	71.0023	89.9961	0.094051	6.0447	2.4649
1569.7	32.6101	71.9608	66.6311	87.1359	0.091569	6.2801	2.4753
1569.8	31.6983	67.4404	62.671	83.7867	0.090792	6.4453	2.4817
1569.9	31.5412	63.5612	59.0629	79.3618	0.091303	6.4732	2.481
1570	32.0719	60.213	55.6201	73.6325	0.092338	6.4005	2.472
1570.1	33.0455	57.2315	52.2645	66.9229	0.093016	6.3045	2.456
1570.2	34.0923	54.4413	49.1237	59.9624	0.093552	6.224	2.4366
1570.3	34.8906	51.7027	46.4275	53.5385	0.094477	6.1459	2.4186
1570.4	35.2849	48.9486	44.3193	48.2166	0.096498	6.0575	2.4066
1570.5	35.2156	46.1878	42.7413	44.2531	0.100174	5.9789	2.4036
1570.6	34.6803	43.4768	41.4513	41.6318	0.105279	5.9575	2.4094
1570.7	33.7542	40.8813	40.1332	40.1351	0.110891	6.0232	2.4206
1570.8	32.6265	38.4487	38.5571	39.3771	0.113552	6.1723	2.4309
1570.9	31.5841	36.2013	36.6875	38.8509	0.112892	6.351	2.4347
1571	30.9175	34.1428	34.6565	38.066	0.107536	6.4872	2.4293
1571.1	30.8699	32.2663	32.6397	36.7633	0.108739	6.5172	2.4167
1571.2	31.4857	30.5577	30.7531	35.0438	0.114296	6.4405	2.4017
1571.3	32.6015	28.9976	29.0307	33.2484	0.123117	6.3251	2.389
1571.4	33.9352	27.5671	27.4568	31.7131	0.127596	6.2377	2.3813
1571.5	35.1577	26.2532	26.0027	30.6205	0.129157	6.2046	2.379
1571.6	36.1011	25.0535	24.6553	29.9843	0.128374	6.226	2.3813
1571.7	36.794	23.9749	23.4264	29.708	0.12644	6.2905	2.3877
1571.8	37.2782	23.0279	22.3463	29.6474	0.123183	6.3855	2.3976
1571.9	37.5194	22.2186	21.4445	29.6625	0.119179	6.5084	2.4105
1572	37.4915	21.5447	20.7349	29.6552	0.115122	6.6462	2.425
1572.1	37.2751	20.9959	20.2114	29.5964	0.111308	6.7501	2.4392
1572.2	37.0231	20.5582	19.8519	29.5487	0.107561	6.7608	2.451
1572.3	36.8751	20.2198	19.6281	29.6524	0.103692	6.6458	2.4595
1572.4	36.885	19.9746	19.5096	30.0732	0.099796	6.4347	2.4642
1572.5	36.9684	19.8219	19.4689	30.9383	0.09612	6.2349	2.4656
1572.6	36.9169	19.7655	19.4853	32.2597	0.093094	6.1444	2.4637
1572.7	36.5369	19.8097	19.5466	33.8595	0.091072	6.1731	2.4592
1572.8	35.8618	19.9554	19.6448	35.3469	0.090176	6.2505	2.4527
1572.9	35.2609	20.1926	19.7719	36.2426	0.090203	6.2912	2.4457
1573	35.2076	20.49	19.922	36.2549	0.090793	6.2298	2.4399
1573.1	36.0041	20.786	20.0977	35.4908	0.09136	6.0883	2.4369
1573.2	37.5865	20.986	20.3067	34.3568	0.091288	5.9565	2.4375
1573.3	39.5605	20.975	20.5538	33.2731	0.090409	5.9089	2.4417
1573.4	41.4155	20.6492	20.8281	32.4941	0.088873	5.9691	2.449
1573.5	42.7869	19.9558	21.0882	32.0921	0.08688	6.1121	2.4585
1573.6	43.521	18.9147	21.2445	31.9929	0.084515	6.2595	2.4686
1573.7	43.7475	17.6096	21.1528	31.9811	0.081934	6.3379	2.4777
1573.8	43.76	16.1566	20.649	31.6769	0.079592	6.337	2.484
1573.9	43.7754	14.6698	19.6331	30.5789	0.078118	6.2967	2.4861
1574	43.8049	13.24	18.1572	28.3229	0.078187	6.2427	2.4827
1574.1	43.7575	11.9265	16.4185	25.0695	0.08028	6.1763	2.4733
1574.2	43.4714	10.7598	14.6533	21.4751	0.084492	6.0793	2.4584
1574.3	42.7663	9.7471	13.0344	18.2121	0.09047	5.9302	2.4399
1574.4	41.6186	8.8812	11.638	15.6299	0.097532	5.733	2.4205
1574.5	40.0808	8.1477	10.4667	13.7749	0.104641	5.5145	2.4035
1574.6	38.3087	7.5307	9.49	12.5437	0.111018	5.3144	2.3912
1574.7	36.522	7.0163	8.673	11.7927	0.116034	5.1733	2.3848
1574.8	34.9326	6.5925	7.991	11.3842	0.119987	5.1121	2.3836
1574.9	33.6507	6.2492	7.4297	11.2022	0.122762	5.1272	2.386
1575	32.6973	5.9773	6.9805	11.1572	0.124537	5.1992	2.3902
1575.1	31.9663	5.7682	6.6338	11.1925	0.125117	5.2915	2.3947
1575.2	31.2816	5.6138	6.3764	11.283	0.124901	5.3754	2.3989
1575.3	30.5186	5.5067	6.1925	11.423	0.124438	5.4416	2.4026
1575.4	29.7446	5.4407	6.0665	11.607	0.124172	5.5017	2.4057
1575.5	29.116	5.4099	5.986	11.8107	0.124073	5.5808	2.4078
1575.6	28.7959	5.4091	5.9434	11.9923	0.123962	5.7056	2.4083
1575.7	28.8418	5.4336	5.9346	12.1133	0.123635	5.878	2.4067
1575.8	29.2426	5.4802	5.9579	12.1702	0.122955	6.0656	2.4036
1575.9	29.9385	5.5487	6.0119	12.2111	0.121907	6.2146	2.4002
1576	30.8132	5.6425	6.0947	12.3238	0.120628	6.2823	2.3987
1576.1	31.7255	5.7695	6.2006	12.6152	0.119377	6.2632	2.4002
1576.2	32.505	5.9421	6.3218	13.1999	0.118396	6.2153	2.4052
1576.3	32.9637	6.1759	6.4517	14.1913	0.117851	6.2255	2.4127
1576.4	32.8904	6.4891	6.5945	15.6924	0.11787	6.3532	2.421
1576.5	32.197	6.9027	6.773	17.7589	0.118487	6.6035	2.4287
1576.6	30.9873	7.4406	7.0324	20.3054	0.119445	6.9175	2.4352
1576.7	29.5125	8.1299	7.4395	22.9671	0.120006	7.1737	2.4413
1576.8	28.0347	8.9997	8.0787	25.1141	0.118969	7.2549	2.4484
1576.9	26.7146	10.0798	9.0502	26.2861	0.115133	7.1548	2.4582
1577	25.5987	11.3981	10.4613	26.6991	0.107962	6.9695	2.4717
1577.1	24.6989	12.9793	12.4009	27.1514	0.098221	6.8057	2.4889
1577.2	24.0529	14.8484	14.8829	28.5768	0.087632	6.7182	2.5086
1577.3	23.7544	17.0388	17.7759	31.9053	0.077937	6.6894	2.5287
1577.4	23.9303	19.6084	20.7979	38.3109	0.069433	6.6622	2.5469
1577.5	24.696	22.6521	23.6619	49.5696	0.061568	6.5991	2.5616
1577.6	26.0652	26.302	26.2758	68.0492	0.053895	6.5136	2.5726
1577.7	27.8152	30.7037	28.7741	94.8819	0.047136	6.4464	2.5806
1577.8	29.5663	35.9637	31.3655	124.8525	0.041772	6.407	2.5865
1577.9	30.9218	42.0526	34.1764	145.8851	0.038109	6.3659	2.5909
1578	31.6121	48.6557	37.1844	152.5673	0.036012	6.2678	2.5938
1578.1	31.6271	55.0243	40.2348	150.2968	0.035093	6.0899	2.5947
1578.2	31.1787	60.0079	43.1001	144.0064	0.034288	5.868	2.5934
1578.3	30.5209	62.4632	45.53	134.1392	0.032722	5.6725	2.5902
1578.4	29.8776	61.8967	47.2886	120.4365	0.030633	5.5681	2.5857
1578.5	29.4168	58.7444	48.2037	104.8437	0.029527	5.5852	2.5805
1578.6	29.2615	54.0014	48.1917	90.221	0.030524	5.7078	2.5746
1578.7	29.4213	48.6392	47.2301	78.1629	0.033746	5.888	2.5678
1578.8	29.9115	43.301	45.3333	68.7201	0.038281	6.0672	2.5596
1578.9	30.6503	38.3081	42.5838	61.1448	0.042777	6.2066	2.5494
1579	31.407	33.7869	39.1995	54.5424	0.046927	6.2929	2.5365
1579.1	31.9668	29.7782	35.5152	48.2752	0.051667	6.3298	2.5207
1579.2	32.282	26.2897	31.8637	42.1781	0.057731	6.3349	2.502
1579.3	32.5328	23.3083	28.4762	36.4843	0.064808	6.3313	2.4815
1579.4	32.9852	20.8009	25.4541	31.5365	0.072367	6.3347	2.461
1579.5	33.7665	18.7189	22.8109	27.5519	0.079872	6.346	2.4426
1579.6	34.7547	17.0059	20.5247	24.5626	0.086644	6.3509	2.4284
1579.7	35.5739	15.6042	18.5661	22.4752	0.092053	6.325	2.4198
1579.8	35.8814	14.4595	16.9084	21.1548	0.095781	6.2613	2.4176
1579.9	35.4738	13.5248	15.5275	20.4861	0.09795	6.1836	2.4218
1580	34.384	12.7622	14.3983	20.3966	0.098793	6.1398	2.4315
1580.1	32.8558	12.1425	13.4914	20.8501	0.098413	6.173	2.445
1580.2	31.1821	11.6446	12.7741	21.8157	0.097067	6.2888	2.4595
1580.3	29.5788	11.2548	12.2135	23.1879	0.095246	6.4469	2.4718
1580.4	28.188	10.965	11.7775	24.6672	0.094252	6.5742	2.4788
1580.5	27.1123	10.7714	11.4359	25.6966	0.094524	6.6104	2.4786
1580.6	26.4262	10.6731	11.163	25.66	0.096039	6.5387	2.4711
1580.7	26.1484	10.6712	10.9422	24.3858	0.097847	6.4025	2.4581
1580.8	26.2583	10.7675	10.7702	22.3663	0.099512	6.2747	2.4428
1580.9	26.6893	10.9652	10.6561	20.3312	0.101443	6.2098	2.4284
1581	27.3502	11.2693	10.617	18.7858	0.103579	6.2195	2.4181
1581.1	28.0784	11.6878	10.6737	17.9414	0.105502	6.2835	2.4138
1581.2	28.6761	12.2324	10.8517	17.8538	0.106707	6.3672	2.416
1581.3	29.0278	12.919	11.1805	18.5395	0.106689	6.4326	2.4242
1581.4	29.0894	13.7675	11.6924	20.0385	0.104934	6.4571	2.4372
1581.5	28.8564	14.8023	12.4188	22.4435	0.101407	6.4566	2.4535
1581.6	28.4479	16.0503	13.3832	25.9112	0.09648	6.4564	2.4717
1581.7	28.0873	17.5383	14.5953	30.6498	0.09059	6.474	2.4907
1581.8	28.0282	19.2838	16.0419	36.8258	0.084034	6.5194	2.5099
1581.9	28.5181	21.2793	17.6771	44.2413	0.077408	6.5958	2.5289
1582	29.6796	23.4654	19.4155	51.7408	0.071352	6.7082	2.5472
1582.1	31.474	25.702	21.136	56.8847	0.065941	6.8471	2.564
1582.2	33.7349	27.7564	22.6987	57.3081	0.061087	6.9842	2.5787
1582.3	36.1766	29.3475	23.9693	53.1178	0.057121	7.0741	2.5907
1582.4	38.4304	30.2486	24.8515	46.7472	0.054589	7.0784	2.5998
1582.5	40.123	30.3943	25.319	40.5366	0.053994	6.9637	2.6062
1582.6	41.0661	29.9111	25.4098	35.5861	0.055042	6.7117	2.6105
1582.7	41.2178	29.051	25.1938	32.1031	0.056853	6.3751	2.6137
1582.8	40.6434	28.0854	24.7347	29.9138	0.058584	6.0443	2.6169
1582.9	39.5971	27.2316	24.094	28.7204	0.05984	5.7877	2.6205
1583	38.5508	26.636	23.3687	28.1913	0.06154	5.639	2.6244
1583.1	38.0281	26.3897	22.7043	28.0305	0.063569	5.6072	2.6285
1583.2	38.3171	26.5485	22.2658	28.085	0.065811	5.6863	2.632
1583.3	39.2904	27.1465	22.1988	28.4335	0.067636	5.8555	2.6345
1583.4	40.4574	28.2031	22.6077	29.3822	0	6.069	2.6354
1583.5	41.212	29.7217	23.5464	31.388	0	6.2846	2.634
1583.6	41.2344	31.6785	25.0092	34.9875	0	6.482	2.629
1583.7	40.5672	33.9971	26.9216	40.7188	0	6.645	2.6189
1583.8	39.4904	36.5132	29.1385	48.8396	0	6.7308	2.6027
1583.9	38.4236	38.9454	31.4693	58.6004	0	6.7084	2.581
1584	37.6759	40.903	33.711	67.451	0	6.6056	2.5559
1584.1	37.2501	41.9545	35.6507	71.989	0	6.4796	2.5306
1584.2	36.9886	41.7586	37.0233	70.8918	0	6.3819	2.5078
1584.3	36.7876	40.2069	37.4933	65.554	0	6.3417	2.489
1584.4	36.6351	37.4832	36.7624	57.9186	0	6.3712	2.474
